% isAttack normal:	571
% isAttack attack:	3229
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:normal, tcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1,3,18,27'

@attribute duration numeric
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute dst_host_srv_count numeric
@attribute isAttack {normal,attack}

@data
0,OTH,73,attack
0,OTH,70,attack
0,OTH,62,attack
0,OTH,74,attack
0,OTH,76,attack
0,OTH,73,attack
0,OTH,73,attack
0,OTH,69,attack
0,OTH,66,attack
0,OTH,70,attack
0,OTH,73,attack
0,OTH,70,attack
0,OTH,72,attack
0,OTH,71,attack
0,OTH,57,attack
0,OTH,68,attack
0,OTH,77,attack
0,OTH,76,attack
0,OTH,69,attack
0,OTH,67,attack
0,OTH,72,attack
0,OTH,69,attack
0,OTH,71,attack
0,OTH,70,attack
0,OTH,68,attack
0,OTH,66,attack
0,OTH,66,attack
0,OTH,68,attack
0,OTH,73,attack
0,OTH,70,attack
0,OTH,72,attack
0,OTH,71,attack
0,OTH,65,attack
0,OTH,70,attack
0,OTH,68,attack
0,OTH,71,attack
0,OTH,69,attack
0,OTH,73,attack
0,OTH,72,attack
0,OTH,67,attack
0,OTH,71,attack
0,OTH,67,attack
0,OTH,67,attack
0,OTH,73,attack
0,OTH,61,attack
0,OTH,69,attack
0,OTH,68,attack
0,OTH,72,attack
0,OTH,68,attack
0,OTH,66,attack
0,OTH,75,attack
0,OTH,67,attack
0,OTH,68,attack
0,OTH,75,attack
0,OTH,76,attack
0,OTH,70,attack
0,OTH,67,attack
0,OTH,74,attack
0,OTH,67,attack
0,OTH,67,attack
0,OTH,70,attack
0,OTH,63,attack
0,OTH,74,attack
0,OTH,66,attack
0,OTH,67,attack
0,OTH,71,attack
0,OTH,68,attack
0,OTH,71,attack
0,OTH,72,attack
0,OTH,68,attack
0,OTH,74,attack
0,OTH,74,attack
0,OTH,67,attack
0,OTH,68,attack
0,OTH,69,attack
0,OTH,63,attack
0,OTH,69,attack
0,OTH,67,attack
0,OTH,70,attack
0,OTH,73,attack
0,OTH,63,attack
0,OTH,68,attack
0,OTH,71,attack
0,OTH,68,attack
0,OTH,71,attack
0,OTH,67,attack
0,OTH,67,attack
0,OTH,75,attack
0,OTH,77,attack
0,OTH,72,attack
0,OTH,70,attack
0,OTH,71,attack
0,OTH,67,attack
0,OTH,70,attack
0,OTH,66,attack
0,OTH,66,attack
0,OTH,72,attack
0,OTH,68,attack
0,OTH,66,attack
0,OTH,61,attack
0,OTH,66,attack
0,OTH,76,attack
0,OTH,72,attack
0,OTH,68,attack
0,OTH,76,attack
0,OTH,69,attack
0,OTH,69,attack
0,OTH,70,attack
0,OTH,66,attack
0,OTH,72,attack
0,OTH,74,attack
0,OTH,70,attack
0,OTH,77,attack
0,OTH,72,attack
0,OTH,71,attack
0,OTH,71,attack
0,OTH,75,attack
0,OTH,69,attack
0,OTH,69,attack
0,OTH,61,attack
0,OTH,66,attack
0,OTH,72,attack
0,OTH,70,attack
0,OTH,72,attack
0,OTH,67,attack
0,OTH,72,attack
0,OTH,72,attack
0,OTH,73,attack
0,OTH,64,attack
0,OTH,67,attack
0,OTH,72,attack
0,OTH,61,attack
0,OTH,69,attack
0,OTH,70,attack
0,OTH,74,attack
0,OTH,65,attack
0,OTH,65,attack
0,OTH,67,attack
0,OTH,62,attack
0,OTH,70,attack
0,OTH,63,attack
0,OTH,66,attack
0,OTH,67,attack
0,OTH,72,attack
0,OTH,71,attack
0,OTH,79,attack
0,OTH,71,attack
0,OTH,65,attack
0,OTH,67,attack
0,OTH,72,attack
0,OTH,68,attack
0,OTH,70,attack
0,OTH,68,attack
0,OTH,68,attack
0,OTH,75,attack
0,OTH,70,attack
0,OTH,68,attack
0,OTH,73,attack
0,OTH,67,attack
0,OTH,68,attack
0,OTH,69,attack
0,OTH,66,attack
0,OTH,66,attack
0,OTH,69,attack
0,OTH,69,attack
0,OTH,69,attack
0,OTH,69,attack
0,OTH,76,attack
0,OTH,75,attack
0,OTH,65,attack
0,OTH,68,attack
0,OTH,75,attack
0,OTH,72,attack
0,OTH,69,attack
0,OTH,34,attack
0,OTH,34,attack
0,OTH,33,attack
0,OTH,41,attack
0,OTH,35,attack
0,OTH,43,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,30,attack
0,OTH,34,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,32,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,40,attack
0,OTH,34,attack
0,OTH,33,attack
0,OTH,37,attack
0,OTH,33,attack
0,OTH,36,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,21,attack
0,OTH,40,attack
0,OTH,34,attack
0,OTH,34,attack
0,OTH,22,attack
0,OTH,23,attack
0,OTH,31,attack
0,OTH,26,attack
0,OTH,34,attack
0,OTH,40,attack
0,OTH,34,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,12,attack
0,OTH,42,attack
0,OTH,34,attack
0,OTH,38,attack
0,OTH,37,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,18,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,33,attack
0,OTH,28,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,22,attack
0,OTH,26,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,21,attack
0,OTH,13,attack
0,OTH,33,attack
0,OTH,42,attack
0,OTH,29,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,30,attack
0,OTH,34,attack
0,OTH,33,attack
0,OTH,42,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,33,attack
0,OTH,42,attack
0,OTH,29,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,34,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,24,attack
0,OTH,31,attack
0,OTH,33,attack
0,OTH,42,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,22,attack
0,OTH,39,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,34,attack
0,OTH,34,attack
0,OTH,34,attack
0,OTH,33,attack
0,OTH,40,attack
0,OTH,26,attack
0,OTH,33,attack
0,OTH,35,attack
0,OTH,30,attack
0,OTH,38,attack
0,OTH,17,attack
0,OTH,19,attack
0,OTH,40,attack
0,OTH,33,attack
0,OTH,24,attack
0,OTH,23,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,39,attack
0,OTH,34,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,38,attack
0,OTH,33,attack
0,OTH,11,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,0,attack
0,OTH,34,attack
0,OTH,41,attack
0,OTH,33,attack
0,OTH,27,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,40,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,24,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,38,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,34,attack
0,OTH,33,attack
0,OTH,20,attack
0,OTH,25,attack
0,OTH,33,attack
0,OTH,27,attack
0,OTH,33,attack
0,OTH,42,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,40,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,40,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,40,attack
0,OTH,42,attack
0,OTH,34,attack
0,OTH,24,attack
0,OTH,21,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,22,attack
0,OTH,11,attack
0,OTH,35,attack
0,OTH,29,attack
0,OTH,27,attack
0,OTH,30,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,40,attack
0,OTH,33,attack
0,OTH,20,attack
0,OTH,42,attack
0,OTH,15,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,41,attack
0,OTH,34,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,42,attack
0,OTH,42,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,18,attack
0,OTH,33,attack
0,OTH,42,attack
0,OTH,40,attack
0,OTH,33,attack
0,OTH,24,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,15,attack
0,OTH,42,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,8,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,21,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,26,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,40,attack
0,OTH,7,attack
0,OTH,33,attack
0,OTH,40,attack
0,OTH,14,attack
0,OTH,42,attack
0,OTH,14,attack
0,OTH,42,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,25,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,11,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,23,attack
0,OTH,18,attack
0,OTH,4,attack
0,OTH,33,attack
0,OTH,41,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,25,attack
0,OTH,33,attack
0,OTH,30,attack
0,OTH,5,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,40,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,41,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,21,attack
0,OTH,41,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,42,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,24,attack
0,OTH,34,attack
0,OTH,25,attack
0,OTH,34,attack
0,OTH,33,attack
0,OTH,41,attack
0,OTH,25,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,33,attack
0,OTH,42,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,40,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,19,attack
0,OTH,3,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,32,attack
0,OTH,36,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,43,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,24,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,42,attack
0,OTH,37,attack
0,OTH,34,attack
0,OTH,17,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,42,attack
0,OTH,34,attack
0,OTH,22,attack
0,OTH,33,attack
0,OTH,17,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,40,attack
0,OTH,33,attack
0,OTH,23,attack
0,OTH,16,attack
0,OTH,42,attack
0,OTH,41,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,42,attack
0,OTH,34,attack
0,OTH,2,attack
0,OTH,34,attack
0,OTH,6,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,12,attack
0,OTH,33,attack
0,OTH,42,attack
0,OTH,34,attack
0,OTH,37,attack
0,OTH,34,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,32,attack
0,OTH,33,attack
0,OTH,41,attack
0,OTH,33,attack
0,OTH,23,attack
0,OTH,34,attack
0,OTH,40,attack
0,OTH,10,attack
0,OTH,42,attack
0,OTH,33,attack
0,OTH,41,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,35,attack
0,OTH,34,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,39,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,18,attack
0,OTH,33,attack
0,OTH,41,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,19,attack
0,OTH,41,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,25,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,33,attack
0,OTH,27,attack
0,OTH,11,attack
0,OTH,33,attack
0,OTH,21,attack
0,OTH,40,attack
0,OTH,33,attack
0,OTH,36,attack
0,OTH,33,attack
0,OTH,13,attack
0,OTH,33,attack
0,OTH,25,attack
0,OTH,42,attack
0,OTH,34,attack
0,OTH,22,attack
0,OTH,28,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,28,attack
0,OTH,34,attack
0,OTH,40,attack
0,OTH,33,attack
0,OTH,37,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,23,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,39,attack
0,OTH,26,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,20,attack
0,OTH,34,attack
0,OTH,33,attack
0,OTH,43,attack
0,OTH,26,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,42,attack
0,OTH,33,attack
0,OTH,38,attack
0,OTH,34,attack
0,OTH,21,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,27,attack
0,OTH,42,attack
0,OTH,21,attack
0,OTH,9,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,24,attack
0,OTH,35,attack
0,OTH,28,attack
0,OTH,29,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,40,attack
0,OTH,34,attack
0,OTH,41,attack
0,OTH,36,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,41,attack
0,OTH,33,attack
0,OTH,38,attack
0,OTH,25,attack
0,OTH,33,attack
0,OTH,42,attack
0,OTH,33,attack
0,OTH,20,attack
0,OTH,36,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,32,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,1,attack
0,OTH,25,attack
0,OTH,33,attack
0,OTH,42,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,12,attack
0,OTH,33,attack
0,OTH,40,attack
0,OTH,33,attack
0,OTH,38,attack
0,OTH,41,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,37,attack
0,OTH,43,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,16,attack
0,OTH,33,attack
0,OTH,10,attack
0,OTH,27,attack
0,OTH,34,attack
0,OTH,31,attack
0,OTH,33,attack
0,OTH,34,attack
0,OTH,34,attack
0,OTH,33,attack
0,OTH,28,attack
0,OTH,29,attack
0,OTH,33,attack
0,OTH,42,attack
0,OTH,33,attack
0,OTH,42,attack
0,OTH,42,attack
0,OTH,33,attack
0,OTH,26,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,41,attack
1,S3,100,attack
5,RSTO,100,attack
0,OTH,94,attack
0,S3,100,attack
0,OTH,33,attack
0,S3,75,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
2,RSTO,100,attack
0,S3,100,attack
0,S3,100,attack
2,RSTO,100,attack
0,OTH,94,attack
0,OTH,33,attack
0,S3,100,attack
0,S3,100,attack
0,OTH,33,attack
2,RSTO,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,OTH,44,attack
0,S3,100,attack
0,OTH,75,attack
0,S3,100,attack
0,S3,99,attack
0,S3,5,attack
4,RSTO,100,attack
4,RSTO,100,attack
0,S3,100,attack
4,RSTO,100,attack
0,S3,100,attack
0,OTH,94,attack
0,S3,100,attack
0,S3,100,attack
1,S3,100,attack
0,OTH,21,attack
0,S3,100,attack
0,OTH,33,attack
1,S3,100,attack
0,S3,100,attack
1,S3,100,attack
1,S3,100,attack
0,OTH,33,attack
1,S3,100,attack
1,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,94,attack
0,OTH,80,attack
0,OTH,100,attack
0,RSTO,100,attack
0,S3,100,attack
0,S3,62,attack
0,S3,100,attack
0,OTH,33,attack
0,S3,69,attack
4,RSTO,100,attack
0,OTH,33,attack
0,OTH,33,attack
0,OTH,31,attack
0,S3,100,attack
0,OTH,27,attack
0,S3,100,attack
0,OTH,98,attack
0,S3,98,attack
0,S1,100,attack
5,RSTO,100,attack
0,S3,100,attack
0,OTH,100,attack
0,S3,35,attack
0,OTH,98,attack
0,S1,100,attack
1,S3,100,attack
0,S3,81,attack
1,S3,100,attack
0,S3,75,attack
4,RSTO,100,attack
0,OTH,37,attack
0,S3,100,attack
0,OTH,100,attack
0,S3,99,attack
1,S3,100,attack
0,OTH,33,attack
0,S3,100,attack
0,S3,70,attack
0,S3,100,attack
0,OTH,33,attack
1,S3,100,attack
0,S3,100,attack
0,OTH,33,attack
0,OTH,31,attack
1,S3,100,attack
0,S3,100,attack
0,S3,100,attack
1,S3,100,attack
0,S3,94,attack
0,OTH,100,attack
1,S3,100,attack
0,OTH,98,attack
0,S3,100,attack
0,S3,100,attack
1,S3,100,attack
0,S3,100,attack
0,OTH,7,attack
0,S1,100,attack
0,OTH,25,attack
0,S3,100,attack
0,S3,100,attack
0,S3,59,attack
0,OTH,33,attack
0,S3,100,attack
0,S1,100,attack
0,S3,100,attack
1,RSTO,100,attack
0,OTH,98,attack
0,S3,100,attack
1,S3,100,attack
0,S3,72,attack
0,S3,100,attack
0,S3,100,attack
1,S3,100,attack
0,S3,66,attack
0,OTH,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,71,attack
0,OTH,24,attack
0,OTH,33,attack
0,S3,100,attack
0,S3,99,attack
0,S3,100,attack
1,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,86,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
4,RSTO,100,attack
0,S3,100,attack
0,OTH,100,attack
4,RSTO,100,attack
1,S3,100,attack
0,OTH,34,attack
0,S3,100,attack
0,S3,100,attack
0,OTH,100,attack
1,S3,100,attack
0,S3,100,attack
4,RSTO,100,attack
0,S3,100,attack
0,OTH,33,attack
0,S3,100,attack
0,S3,54,attack
0,S3,13,attack
0,OTH,100,attack
6,RSTO,100,attack
0,S3,100,attack
0,S3,47,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,RSTO,100,attack
0,S3,97,attack
0,OTH,33,attack
0,S3,83,attack
0,OTH,32,attack
0,OTH,33,attack
0,OTH,45,attack
0,OTH,37,attack
0,OTH,31,attack
0,OTH,100,attack
0,OTH,100,attack
0,S3,100,attack
0,OTH,14,attack
0,S3,100,attack
0,OTH,42,attack
0,S3,100,attack
0,S3,95,attack
0,S3,100,attack
0,OTH,33,attack
0,S3,100,attack
1,S3,100,attack
0,S3,100,attack
0,S3,78,attack
0,OTH,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,44,attack
0,S1,100,attack
0,S3,100,attack
0,OTH,33,attack
3,RSTO,100,attack
0,S3,100,attack
2,RSTO,100,attack
0,OTH,36,attack
0,S3,80,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,OTH,33,attack
1,S3,100,attack
6,RSTO,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,41,attack
0,OTH,100,attack
1,S3,100,attack
1,S3,100,attack
0,S3,56,attack
0,OTH,32,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
1,S3,100,attack
0,OTH,98,attack
0,OTH,55,attack
0,S3,100,attack
4,RSTO,100,attack
0,S3,98,attack
0,RSTO,100,attack
0,S3,4,attack
0,S3,100,attack
0,S3,100,attack
0,OTH,32,attack
0,OTH,33,attack
0,S3,100,attack
0,OTH,33,attack
4,RSTO,100,attack
0,S1,100,attack
0,S3,100,attack
0,RSTO,100,attack
6,RSTO,100,attack
0,OTH,32,attack
0,OTH,94,attack
0,OTH,31,attack
1,RSTO,100,attack
0,S3,99,attack
0,OTH,31,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,OTH,33,attack
0,S3,100,attack
1,S3,98,attack
0,S3,100,attack
0,S3,100,attack
6,RSTO,100,attack
0,S3,100,attack
0,S3,100,attack
2,RSTO,100,attack
0,S3,100,attack
4,RSTO,100,attack
0,S3,100,attack
0,S3,99,attack
0,S3,99,attack
0,S3,98,attack
0,S3,97,attack
0,S3,100,attack
0,OTH,30,attack
0,OTH,99,attack
1,S3,100,attack
0,OTH,33,attack
0,S3,60,attack
0,OTH,32,attack
0,S3,100,attack
0,OTH,33,attack
0,S3,100,attack
0,S3,100,attack
0,OTH,33,attack
6,RSTO,100,attack
0,S3,100,attack
0,S3,100,attack
0,OTH,32,attack
0,OTH,58,attack
0,S3,100,attack
1,S3,100,attack
0,S3,83,attack
0,S3,12,attack
6,RSTO,100,attack
0,OTH,100,attack
1,S3,100,attack
1,S3,100,attack
0,OTH,33,attack
1,RSTO,100,attack
0,OTH,3,attack
0,S3,56,attack
0,OTH,32,attack
0,S3,100,attack
1,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
1,S3,100,attack
0,OTH,30,attack
0,OTH,19,attack
0,OTH,99,attack
1,S3,100,attack
0,S3,34,attack
0,S3,100,attack
0,OTH,53,attack
0,OTH,15,attack
0,S3,100,attack
1,S3,100,attack
0,OTH,100,attack
1,S3,100,attack
0,S3,98,attack
0,OTH,33,attack
0,S3,99,attack
0,OTH,33,attack
0,S3,100,attack
0,S3,100,attack
0,OTH,13,attack
0,S3,100,attack
0,S3,100,attack
0,OTH,35,attack
6,RSTO,100,attack
0,S3,69,attack
0,OTH,33,attack
0,OTH,20,attack
2,RSTO,100,attack
0,S3,100,attack
1,S3,100,attack
0,OTH,33,attack
0,S3,100,attack
2,RSTO,100,attack
3,RSTO,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,OTH,3,attack
0,OTH,33,attack
0,S3,100,attack
0,S3,100,attack
0,S1,100,attack
1,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,OTH,33,attack
1,S3,100,attack
0,S3,93,attack
0,OTH,21,attack
4,RSTO,100,attack
0,S3,100,attack
2,RSTO,100,attack
0,OTH,33,attack
6,RSTO,100,attack
0,OTH,11,attack
6,RSTO,100,attack
4,RSTO,100,attack
1,S3,100,attack
1,S3,100,attack
0,OTH,100,attack
0,S3,100,attack
1,S3,100,attack
0,OTH,33,attack
1,S3,100,attack
1,S3,100,attack
5,RSTO,100,attack
0,S3,100,attack
0,S3,100,attack
0,S1,100,attack
0,S1,100,attack
0,OTH,33,attack
5,RSTO,100,attack
0,S3,100,attack
0,OTH,32,attack
0,OTH,31,attack
0,S3,65,attack
0,OTH,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,38,attack
0,S3,100,attack
0,S3,87,attack
0,S3,99,attack
0,OTH,33,attack
0,S3,100,attack
0,OTH,66,attack
0,OTH,31,attack
0,OTH,25,attack
3,RSTO,100,attack
0,S3,100,attack
0,S3,37,attack
0,OTH,96,attack
0,S3,100,attack
1,S3,100,attack
0,S3,98,attack
0,S3,98,attack
0,S1,100,attack
0,OTH,31,attack
0,S3,100,attack
4,RSTO,100,attack
0,OTH,28,attack
0,S3,100,attack
0,S3,100,attack
1,S3,100,attack
0,S3,100,attack
0,OTH,14,attack
0,S3,100,attack
0,OTH,99,attack
0,S3,100,attack
6,RSTO,100,attack
0,OTH,20,attack
0,S3,100,attack
0,OTH,98,attack
0,S3,100,attack
0,S3,100,attack
0,OTH,33,attack
0,OTH,98,attack
1,S3,100,attack
4,RSTO,100,attack
0,S3,100,attack
0,OTH,30,attack
1,S3,100,attack
0,S3,98,attack
0,S3,82,attack
0,S3,100,attack
4,RSTO,100,attack
0,S3,100,attack
0,S3,61,attack
0,S3,100,attack
2,RSTO,100,attack
0,S3,100,attack
0,S3,100,attack
0,OTH,33,attack
0,OTH,94,attack
0,S3,100,attack
2,RSTO,100,attack
0,OTH,33,attack
0,OTH,33,attack
0,S3,100,attack
4,RSTO,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,S1,100,attack
0,S3,100,attack
0,OTH,33,attack
0,S3,100,attack
0,OTH,100,attack
1,S3,100,attack
0,OTH,33,attack
0,S3,100,attack
6,RSTO,100,attack
0,OTH,100,attack
0,OTH,35,attack
0,S3,24,attack
1,S3,100,attack
0,S3,100,attack
1,S3,100,attack
0,S3,67,attack
0,S3,100,attack
0,S3,100,attack
2,RSTO,100,attack
1,S3,100,attack
0,OTH,15,attack
1,S3,100,attack
0,OTH,31,attack
1,S3,100,attack
0,S3,59,attack
0,S1,100,attack
0,S3,99,attack
0,S3,99,attack
1,S3,100,attack
0,S3,100,attack
0,S3,100,attack
4,RSTO,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
2,RSTO,100,attack
1,S3,100,attack
0,S3,100,attack
0,S3,98,attack
0,S3,57,attack
0,S3,100,attack
0,OTH,42,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,OTH,33,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,64,attack
0,OTH,7,attack
0,S3,100,attack
0,S3,100,attack
0,RSTO,100,attack
0,OTH,32,attack
0,OTH,20,attack
0,S3,100,attack
0,S3,100,attack
0,S3,46,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,99,attack
1,S3,100,attack
0,S3,98,attack
0,OTH,33,attack
0,OTH,33,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
1,S3,100,attack
0,S1,100,attack
0,S3,100,attack
0,S3,76,attack
0,OTH,33,attack
4,RSTO,100,attack
1,S3,100,attack
0,S3,100,attack
4,RSTO,100,attack
0,OTH,33,attack
0,OTH,100,attack
1,S3,100,attack
1,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,74,attack
