% isAttack normal:	2000
% isAttack attack:	2000
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-V-R2-3,11,20-22,27-weka.filters.unsupervised.attribute.Remove'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute srv_serror_rate numeric
@attribute dst_host_diff_srv_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {normal,attack}

@data
tcp,S3,0.51,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.04,0,normal
tcp,OTH,0,0,0.07,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.02,0,normal
tcp,OTH,0,0,0.07,0,normal
tcp,OTH,0,0,0.02,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0,0,normal
tcp,OTH,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.01,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.15,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.16,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.01,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.09,0,normal
tcp,OTH,0,0,0.12,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.17,0,normal
tcp,OTH,0,0,0,0,normal
tcp,OTH,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,S1,0.45,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.02,0,normal
tcp,SF,0,0,0,0,normal
tcp,S1,0.49,0,0,0,normal
tcp,OTH,0,0,0.07,0,normal
tcp,OTH,0,0,0.02,0,normal
tcp,SF,0,0,0,0,normal
tcp,S3,0.42,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.07,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.12,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.02,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.04,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.01,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,S3,0.09,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.05,0,normal
tcp,OTH,0,0,0.02,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.14,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,S2,0.14,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.11,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.01,0,normal
tcp,OTH,0,0,0.02,0,normal
tcp,OTH,0,0,0,0,normal
tcp,OTH,0,0,0.09,0,normal
tcp,OTH,0,0,0.2,0,normal
tcp,OTH,0,0,0.08,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.05,0,normal
tcp,OTH,0,0,0.14,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.11,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0,0,normal
tcp,OTH,0,0,0.11,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.07,0,normal
tcp,OTH,0,0,0.18,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.07,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.14,0,normal
tcp,OTH,0,0,0.03,0,normal
tcp,OTH,0,0,0,0,normal
tcp,RSTR,0.47,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.07,0,normal
tcp,OTH,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.1,0,normal
tcp,S1,0.25,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.09,0,normal
tcp,S1,0.37,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.03,0,normal
tcp,OTH,0,0,0.02,0,normal
tcp,OTH,0,0,0.02,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.15,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.06,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.02,0,normal
tcp,OTH,0,0,0,0,normal
tcp,OTH,0,0,0.12,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,RSTR,0.13,0,0,0,normal
tcp,OTH,0,0,0.02,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.13,0,normal
tcp,SF,0,0,0,0,normal
tcp,S3,0.15,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.01,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.05,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.04,0,normal
tcp,S1,0.49,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0,0,normal
tcp,OTH,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0,0,normal
tcp,OTH,0,0,0.02,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,S1,0.48,0,0,0,normal
tcp,OTH,0,0,0.07,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0,0,normal
tcp,OTH,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.12,0,normal
tcp,OTH,0,0,0,0,normal
tcp,OTH,0,0,0.1,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.12,0,normal
tcp,OTH,0,0,0.07,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0,0,normal
tcp,OTH,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.01,0,normal
tcp,S3,0.5,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,S2,0.34,0,0,0,normal
tcp,OTH,0,0,0.04,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.05,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.17,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.07,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.04,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.01,0,normal
tcp,OTH,0,0,0.01,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.09,0,normal
tcp,OTH,0,0,0,0,normal
tcp,OTH,0,0,0.07,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.12,0,normal
tcp,OTH,0,0,0.13,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0,0,normal
tcp,OTH,0,0,0.19,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.16,0,normal
tcp,OTH,0,0,0.27,0,normal
tcp,OTH,0,0,0.15,0,normal
tcp,OTH,0,0,0.09,0,normal
tcp,SF,0,0,0,0,normal
tcp,S3,0.43,0,0,0,normal
tcp,OTH,0,0,0.14,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.02,0,normal
tcp,RSTR,0.13,0,0,0,normal
tcp,OTH,0,0,0.01,0,normal
tcp,OTH,0,0,0.02,0,normal
tcp,OTH,0,0,0,0,normal
tcp,S1,0.29,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.19,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.17,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.18,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0,0,normal
tcp,OTH,0,0,0.1,0,normal
tcp,OTH,0,0,0.13,0,normal
tcp,S3,0.24,0,0,0,normal
tcp,S3,0.44,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,S3,0.15,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.06,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.06,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.02,0,normal
tcp,OTH,0,0,0.06,0,normal
tcp,OTH,0,0,0.15,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.02,0,normal
tcp,OTH,0,0,0.01,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.02,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0,0,normal
tcp,OTH,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.18,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,OTH,0,0,0.03,0,normal
tcp,OTH,0,0,0.12,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0.02,0,0,normal
tcp,SF,0,0,0.01,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.01,0,normal
tcp,SF,0,0,0.14,0.05,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.01,0.02,normal
tcp,SF,0,0,0.06,0.03,normal
tcp,SF,0,0,0.01,0.01,normal
tcp,SF,0,0,0.04,0.01,normal
tcp,SF,0,0,0.02,0.02,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.08,0.03,normal
tcp,SF,0.17,0,0.01,0,normal
tcp,SF,0,0,0.07,0.05,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.01,0.02,normal
tcp,SF,0,0,0.01,0.04,normal
tcp,SF,0,0,0,0.02,normal
tcp,SF,0,0.08,0.04,0,normal
tcp,SF,0,0.01,0,0,normal
tcp,SF,0,0,0.01,0.01,normal
tcp,SF,0,0,0.06,0.07,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.03,0.06,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0.01,normal
tcp,SF,0,0,0.03,0.05,normal
tcp,REJ,0,0,0.06,0.01,normal
tcp,S0,0.5,0,0.01,0.01,normal
tcp,REJ,0,0,0.12,0.03,normal
tcp,SF,0,0,0.2,0.04,normal
tcp,SF,0,0,0.01,0.03,normal
tcp,SF,0,0,0.02,0.01,normal
tcp,REJ,0,0,0.06,0.15,normal
tcp,SF,0,0,0.01,0.05,normal
tcp,REJ,0,0,0.02,0.18,normal
tcp,SF,0,0,0.01,0.02,normal
tcp,SF,0,0,0.03,0.03,normal
tcp,SF,0,0.02,0.01,0,normal
tcp,SF,0,0.02,0.01,0,normal
tcp,SF,0,0.02,0,0,normal
tcp,SF,0,0,0.1,0.05,normal
tcp,SF,0,0,0.05,0.21,normal
tcp,SF,0.1,0,0.02,0.07,normal
tcp,SF,0,0,0,0.01,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.02,0.04,normal
tcp,SF,0,0,0.5,0.04,normal
tcp,SF,0,0,0.04,0.01,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.03,0.04,normal
tcp,SF,0,0,0.01,0.05,normal
tcp,SF,0,0.01,0,0,normal
tcp,SF,0,0,0.04,0.01,normal
tcp,SF,0,0,0.01,0.01,normal
tcp,SF,0,0,0.03,0.02,normal
tcp,SF,0,0,0.01,0,normal
tcp,SF,0,0,0.01,0.04,normal
tcp,REJ,0,0,1,0.11,normal
tcp,SF,0,0,0.5,0.05,normal
tcp,REJ,0,0,0.17,0.14,normal
tcp,SF,0,0,0.14,0.02,normal
tcp,SF,0.33,0,0.06,0.02,normal
tcp,SF,0,0,0.04,0.01,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.01,0.03,normal
tcp,SF,0,0,0.01,0.05,normal
tcp,REJ,0,0,0.02,0.01,normal
tcp,SF,0,0,1,0.03,normal
tcp,SF,0,0,0.03,0.03,normal
tcp,SF,0,0,0.01,0.02,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0.6,0,0.08,0.03,normal
tcp,SF,0,0,0.01,0.04,normal
tcp,SF,0,0,0.01,0.02,normal
tcp,SF,0,0,0,0.04,normal
tcp,SF,0,0,0.1,0.02,normal
tcp,SF,0,0,0.04,0.05,normal
tcp,SF,0,0,0,0,normal
tcp,REJ,0,0,0.01,0.15,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.01,0.07,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.01,0.03,normal
tcp,SF,0,0,0.01,0.04,normal
tcp,SF,0,0,0.01,0.04,normal
tcp,SF,0,0,0.03,0.05,normal
tcp,REJ,0,0,0.14,0.11,normal
tcp,SF,0,0,0.17,0.02,normal
tcp,SF,0,0,0.11,0.02,normal
tcp,SF,0,0,0.1,0.02,normal
tcp,SF,0,0,0.03,0.02,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.1,0.07,normal
tcp,SF,0,0,0.04,0.02,normal
tcp,SF,0,0,0,0,normal
tcp,S1,0.25,0,0.02,0.02,normal
tcp,SF,0,0,0.01,0.03,normal
tcp,SF,0,0,0.01,0.02,normal
tcp,SF,0,0,0.01,0.07,normal
tcp,SF,0,0,0.03,0.04,normal
tcp,SF,0,0,0,0.02,normal
tcp,SF,0,0,0.02,0.02,normal
tcp,REJ,0,0,0.25,0.31,normal
tcp,SF,0,0,0.11,0.03,normal
tcp,SF,0,0,0.05,0.03,normal
tcp,SF,0,0,0.02,0.03,normal
tcp,SF,0,0,0.03,0.02,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.07,0.04,normal
tcp,SF,0,0,0.03,0.05,normal
tcp,SF,0,0,0.03,0.06,normal
tcp,SF,0,0,0.01,0.01,normal
tcp,SF,0,0,0.04,0.09,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.01,0.04,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,REJ,0,0.21,0.04,0,normal
tcp,SF,0,0,0.11,0.06,normal
tcp,SF,0,0,0.01,0.02,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0.05,0.02,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.25,0.01,normal
tcp,SF,0,0,0,0.01,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.01,0.01,normal
tcp,SF,0.12,0,0,0,normal
tcp,SF,0,0,0.06,0.06,normal
tcp,SF,0,0,0.14,0.02,normal
tcp,SF,0,0.01,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.02,0.05,normal
tcp,SF,0,0,0.02,0.02,normal
tcp,SF,0,0,0.02,0.03,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0.03,0.01,0,normal
tcp,SF,0,0,0.01,0.04,normal
tcp,SF,0,0,0.08,0.03,normal
tcp,SF,0,0.01,0,0,normal
tcp,SF,0,0,0.01,0.02,normal
tcp,SF,0,0,0.01,0.04,normal
tcp,SF,0.08,0,0,0,normal
tcp,SF,0,0,0.01,0.02,normal
tcp,SF,0,0,0.02,0.02,normal
tcp,REJ,0,0,0.5,0.27,normal
tcp,SF,0,0,0.01,0,normal
tcp,SF,0,0,0,0,normal
tcp,REJ,0,0,0.01,0.06,normal
tcp,REJ,0,0,0.01,0.15,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.01,0.01,normal
tcp,REJ,0,0,1,0.73,normal
tcp,SF,0,0,0.04,0.04,normal
tcp,SF,0,0,0.03,0.05,normal
tcp,SF,0,0,0.01,0.02,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.12,0.04,normal
tcp,SF,0,0,0.01,0.02,normal
tcp,SF,0,0.01,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.01,0.01,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.03,0.07,normal
tcp,SF,0,0,0.02,0.02,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0.01,normal
tcp,SF,0,0,0,0,normal
tcp,REJ,0,0,0.02,0.14,normal
tcp,SF,0,0,0.01,0.01,normal
tcp,SF,0.2,0,0.02,0.02,normal
tcp,SF,0,0,0.02,0.04,normal
tcp,SF,0,0,0.01,0.04,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,1,0.07,normal
tcp,SF,0,0,0.02,0.04,normal
tcp,SF,0,0,0.07,0.06,normal
tcp,SF,0,0,0.01,0.05,normal
tcp,SF,0,0,0.11,0.03,normal
tcp,SF,0,0,1,0.04,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.02,0.02,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.33,0.02,normal
tcp,SF,0,0.01,0,0,normal
tcp,SF,0,0,0,0.01,normal
tcp,SF,0,0,0,0,normal
tcp,REJ,0,0,0.14,0.07,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0.03,0,0,0,normal
tcp,SF,0,0,0.02,0.03,normal
tcp,SF,0,0,0.12,0.01,normal
tcp,SF,0,0,0.08,0.02,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.03,0.05,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.14,0.07,normal
tcp,REJ,0,0,1,0.18,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.02,0.04,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.03,0.04,normal
tcp,SF,0,0,1,0.02,normal
tcp,SF,0,0,0.03,0.04,normal
tcp,SF,0,0,0.05,0.02,normal
tcp,SF,0,0.01,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.02,0.04,normal
tcp,SF,0.33,0,0.01,0.01,normal
tcp,SF,0,0,0.01,0.04,normal
tcp,SF,0,0,0.01,0.01,normal
tcp,SF,0,0,0.17,0.05,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.02,0.01,normal
tcp,SF,0,0,0.02,0.04,normal
tcp,SF,0,0,0.01,0.01,normal
tcp,SF,0,0,0.01,0.04,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.01,0.05,normal
tcp,SF,0,0,0.02,0.02,normal
tcp,SF,0,0,0.11,0.03,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.01,0.02,normal
tcp,RSTO,0,0,0.01,0.01,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.01,0.01,normal
tcp,SF,0,0,0.01,0.03,normal
tcp,SF,0,0,0.08,0.17,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0.01,0,0,normal
tcp,SF,0,0,0,0.01,normal
tcp,SF,0,0,0,0,normal
tcp,REJ,0,0,0.5,0.24,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.05,0.04,normal
tcp,SF,0,0,0.02,0.03,normal
tcp,SF,0,0,0.1,0.04,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.01,0.04,normal
tcp,SF,0,0,0.5,0.02,normal
tcp,SF,0,0,0.04,0.06,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0.02,normal
tcp,SF,0,0,0.33,0.05,normal
tcp,SF,0,0,0.01,0,normal
tcp,REJ,0,0,0.5,0.12,normal
tcp,SF,0,0,0.12,0.03,normal
tcp,SF,0,0,0.07,0.06,normal
tcp,SF,0,0,0.01,0.05,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.33,0.04,normal
tcp,SF,0,0,0.01,0.02,normal
tcp,SF,0,0,0.03,0.04,normal
tcp,SF,0,0,0.01,0.02,normal
tcp,SF,0,0,0.02,0.04,normal
tcp,SF,0,0,0.01,0.03,normal
tcp,REJ,0,0,1,0.19,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.01,0.01,normal
tcp,SF,0,0,0.11,0.08,normal
tcp,SF,0,0,0.33,0.02,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.04,0.06,normal
tcp,SF,0,0,0.02,0.05,normal
tcp,SF,0,0,0.01,0.03,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.17,0.05,normal
tcp,SF,0.14,0,0.2,0.08,normal
tcp,SF,0.07,0,0.02,0.01,normal
tcp,SF,0,0,0.01,0.02,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.01,0.02,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,1,0.03,normal
tcp,SF,0,0,0.04,0.05,normal
tcp,SF,0,0,0,0,normal
tcp,REJ,0,0,0.05,0,normal
tcp,SF,0,0,0.08,0.04,normal
tcp,SF,0,0,0.04,0.05,normal
tcp,SF,0,0,0.02,0.05,normal
tcp,SF,0,0,0.01,0.01,normal
tcp,REJ,0,0,0.14,0.13,normal
tcp,SF,0,0,0.5,0.04,normal
tcp,SF,0,0,0.01,0.03,normal
tcp,SF,0,0,0.33,0.04,normal
tcp,SF,0,0,0.04,0,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.03,0.03,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0,normal
tcp,REJ,0,0,0.02,0.14,normal
tcp,SF,0,0,0.33,0.02,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,1,0.06,normal
tcp,SF,0,0,0.01,0.02,normal
tcp,SF,0,0,0.1,0.02,normal
tcp,SF,0,0,0.05,0.03,normal
tcp,REJ,0,0,1,0.19,normal
tcp,SF,0.14,0,0.14,0.05,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.01,0.05,normal
tcp,REJ,0,0,1,0.39,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.05,0,normal
tcp,REJ,0,0,0.11,0.26,normal
tcp,REJ,0,0,0.01,0.16,normal
tcp,SF,0,0,0,0,normal
tcp,REJ,0,0,0.08,0.06,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0,0.01,normal
tcp,SF,0,0,0.01,0.02,normal
tcp,SF,0,0,0.02,0.09,normal
tcp,SF,0,0,0.05,0.02,normal
tcp,SF,0,0,0.01,0,normal
tcp,SF,0,0,0.01,0.02,normal
tcp,SF,0,0,0.02,0.04,normal
tcp,SF,0,0,0.01,0.02,normal
tcp,SF,0,0,0.03,0.03,normal
tcp,SF,0,0,1,0.01,normal
tcp,SF,0,0,0,0,normal
tcp,SF,0,0,0.04,0.01,normal
tcp,SF,0,0,0.02,0.01,normal
tcp,SF,0,0,0.14,0.11,normal
tcp,SF,0,0,0.01,0.06,normal
tcp,SF,0,0,0,0.01,normal
tcp,SF,0,0,0.09,0.02,normal
tcp,SF,0,0,0.01,0.02,normal
tcp,SF,0,0,0.33,0.04,normal
tcp,SF,0,0,0.06,0.04,normal
tcp,SF,0,0.01,0,0,normal
tcp,SF,0,0,0.02,0.06,normal
tcp,S0,0.5,0,1,0.04,normal
